round_id	round	event_type	outcome	duration_ms	anomalies	entries_condemned	entries_graduated	entries_redeleted	objects_deleted
e4bb5bb9d0956bfa96d359bcb5fb623e	0	Start	Unknown	0	0	0	0	0	0
c25e19002b2d2a86cd39955d9c909f6b	0	Start	Unknown	0	0	0	0	0	0
0b9e3741caee640e78cc17fa3505d035	0	Start	Unknown	0	0	0	0	0	0
a02b2a6f1224b588d3bb58ef721aca73	0	Start	Unknown	0	0	0	0	0	0
8b7414bbc5415b9464b3bfeb307a1863	0	Start	Unknown	0	0	0	0	0	0
ad21e0ebe1750978b92b33c9194a5094	0	Start	Unknown	0	0	0	0	0	0
d36f30107bf8f3ff467fd3eb71c6352f	0	Start	Unknown	0	0	0	0	0	0
b7aac3d7685a080e4ba65aece586805a	0	Start	Unknown	0	0	0	0	0	0
fa7b4b96f357d25dce6f5b73fa2d3e48	0	Start	Unknown	0	0	0	0	0	0
36d601cfc9280401375bae7dccdbd216	0	Start	Unknown	0	0	0	0	0	0
d133ab9dacf1e459a4bacb12ed744324	0	Start	Unknown	0	0	0	0	0	0
87b6cfea271414d7aa282735e2e03f26	0	Start	Unknown	0	0	0	0	0	0
fb3dcc9b2c5c69e28fa0fb0a9f65b08e	0	Start	Unknown	0	0	0	0	0	0
d9989fd36cd1965b757eb8bcbbed74c0	0	Start	Unknown	0	0	0	0	0	0
f0a1b2a5d1f5f8f58c229e207a7acf03	0	Start	Unknown	0	0	0	0	0	0
7824f760edb32261101cc54a3ebd320e	0	Start	Unknown	0	0	0	0	0	0
80653c97e4156f5ba3cb3b30ce211d6a	0	Start	Unknown	0	0	0	0	0	0
12ec82ff68d77be3aad592a9402bab74	0	Start	Unknown	0	0	0	0	0	0
25e435cdc222b31c8d05becfc604cd75	0	Start	Unknown	0	0	0	0	0	0
c213759f4dfd89239be3b66459dcfd54	0	Start	Unknown	0	0	0	0	0	0
c35445f08bfa055a78e777664cc50508	0	Start	Unknown	0	0	0	0	0	0
f36e3075f0c95280eff676b8c04d374e	0	Start	Unknown	0	0	0	0	0	0
ed2cf2cc6ee0d013625e4d76056f799d	0	Start	Unknown	0	0	0	0	0	0
8367cc20c5365571f735410cc28e655a	0	Start	Unknown	0	0	0	0	0	0
a74c6855934b54ccfd00685165bd8db6	0	Start	Unknown	0	0	0	0	0	0
b34876b63d4ff6a7252010ab9220d560	0	Start	Unknown	0	0	0	0	0	0
a93c6393087f8e31f560a206b4455c28	0	Start	Unknown	0	0	0	0	0	0
cc3a452b9660ae9e065090c39350a4d3	0	Start	Unknown	0	0	0	0	0	0
d8c808888ee2154632bd0a257535e368	0	Start	Unknown	0	0	0	0	0	0
f4d9c0126765e6b082697664f467795c	0	Start	Unknown	0	0	0	0	0	0
eda03d1fb78260eaa248d94e8e95cb5e	0	Start	Unknown	0	0	0	0	0	0
3cf63aee72caada488072d07db6ef5c1	0	Start	Unknown	0	0	0	0	0	0
558d5cada78c5bc939fc222e51a4b5cc	0	Start	Unknown	0	0	0	0	0	0
6de429e323de85ed0c2267ece9a8c6e1	0	Start	Unknown	0	0	0	0	0	0
6169417551194d6d36e481c28f9ffa00	0	Start	Unknown	0	0	0	0	0	0
f67b2d65d92c5848c7b358a034aae924	0	Start	Unknown	0	0	0	0	0	0
fc31b598f88951bedb57da8efb0430ae	0	Start	Unknown	0	0	0	0	0	0
728ac47a06166ed45c4301ff5d425eb3	0	Start	Unknown	0	0	0	0	0	0
07f38f93c57905b47258d35d3bc2883f	0	Start	Unknown	0	0	0	0	0	0
26837331e9eb34cc3af25fbc2458d7a8	0	Start	Unknown	0	0	0	0	0	0
fefaafa00211fdb5bbe792e23a9fdd0c	0	Start	Unknown	0	0	0	0	0	0
2abeeed4b10b502b9f39d34d75074eee	0	Start	Unknown	0	0	0	0	0	0
8f6998669440fd474278c7616f971c8b	0	Start	Unknown	0	0	0	0	0	0
a784d419481487d765c324061ec6e937	0	Start	Unknown	0	0	0	0	0	0
1238b744b2fa19118b2cb0b6c94ec9c3	0	Start	Unknown	0	0	0	0	0	0
72e0529039d0a3ef875c2c02dc6e9395	0	Start	Unknown	0	0	0	0	0	0
8507e71b225161174a22e8517530aad7	0	Start	Unknown	0	0	0	0	0	0
df6bc4c4dbede0992801755c6ab6154a	0	Start	Unknown	0	0	0	0	0	0
45e271d40fa0105181bfe550788defa0	0	Start	Unknown	0	0	0	0	0	0
a5b27b646642a876b99ca853c9cb83f2	0	Start	Unknown	0	0	0	0	0	0
2df44793bbbe96b7e382c739cadf72dc	0	Start	Unknown	0	0	0	0	0	0
1472783d3ed0943b69930fe8580c7937	0	Start	Unknown	0	0	0	0	0	0
f739ccb06b98487fe64cf0aa37a91359	0	Start	Unknown	0	0	0	0	0	0
f1c5d7961c5b04e0948dfc79d1092a01	0	Start	Unknown	0	0	0	0	0	0
29c2d1f5b8dfe7fa25f944b48765f0e8	0	Start	Unknown	0	0	0	0	0	0
1fd299a8155241926ad62828d9569136	0	Start	Unknown	0	0	0	0	0	0
8d624b3d1a27157707c2a077a661f7ad	0	Start	Unknown	0	0	0	0	0	0
0650b92cd27b38e60978413c3667ee11	0	Start	Unknown	0	0	0	0	0	0
cccf8f64e834dbd3e1e09b3949995cc4	0	Start	Unknown	0	0	0	0	0	0
6c0c35c5b11bd4f09e088153a14735b0	0	Start	Unknown	0	0	0	0	0	0
3c1f2f1ea2f27783296dbd805b2698d7	0	Start	Unknown	0	0	0	0	0	0
a05a4864d0b0ffb8c48b49101ead8806	0	Start	Unknown	0	0	0	0	0	0
335b9ce3b512b8fc854976bfb8326d97	0	Start	Unknown	0	0	0	0	0	0
a3068b355d0379063d30f47737884a7b	0	Start	Unknown	0	0	0	0	0	0
39bd40f298b58a5fccb0f753e84cb73e	0	Start	Unknown	0	0	0	0	0	0
9069707bee2164032a603ff821c4cd83	0	Start	Unknown	0	0	0	0	0	0
9c81e4bfcd1efabb5044271099aa3555	0	Start	Unknown	0	0	0	0	0	0
d3326e8f5df0b4236169124d1edf159f	0	Start	Unknown	0	0	0	0	0	0
139804bfa95e0a673f2f6f22664ee745	0	Start	Unknown	0	0	0	0	0	0
cfde6374305c24a67289afd795f3fc64	0	Start	Unknown	0	0	0	0	0	0
d5bf4a6abe5a97d4cb7018d85a654876	0	Start	Unknown	0	0	0	0	0	0
c8d71868e27ef60651d49dc5d18d4c84	0	Start	Unknown	0	0	0	0	0	0
bf0440ad1ebe0b1873c688882659fc0f	0	Start	Unknown	0	0	0	0	0	0
9e665dee4d91ecbd17b6a57a1257f511	0	Start	Unknown	0	0	0	0	0	0
5c291f4e879794ebb871780cdc10847f	0	Start	Unknown	0	0	0	0	0	0
698df28a64377f43cb3d18d9c6686902	0	Start	Unknown	0	0	0	0	0	0
726ea798fafe207055697d24f89fe9c6	0	Start	Unknown	0	0	0	0	0	0
cf4947e12c4c0a97b2bdcbda217da0c1	0	Start	Unknown	0	0	0	0	0	0
f12b307880e12f5725d8e79b9815bf5a	0	Start	Unknown	0	0	0	0	0	0
d555f7587efd3900adcb01f2c7ac6116	0	Start	Unknown	0	0	0	0	0	0
343c1c4444ed293b5a082440c09d74a7	0	Start	Unknown	0	0	0	0	0	0
cb60319b887465df25446d35e5e64af5	0	Start	Unknown	0	0	0	0	0	0
d170c56524e7e478e035c653a11f1e85	0	Start	Unknown	0	0	0	0	0	0
c70fdb8b73d5cb8d4efc1dd1507322b2	0	Start	Unknown	0	0	0	0	0	0
3ff1a09c986641df2fb758c77bcedcd8	0	Start	Unknown	0	0	0	0	0	0
83bdc0154f7ebee8cc37797f43aceb12	0	Start	Unknown	0	0	0	0	0	0
12c242645d9d308e92f9112217db0e8f	0	Start	Unknown	0	0	0	0	0	0
87e4c327cf52e3b01ef6463ec98ac00c	0	Start	Unknown	0	0	0	0	0	0
865d7b7833af111df98cd145b2d9a94d	0	Start	Unknown	0	0	0	0	0	0
65bd5dd5879d1b4a2b21f60daf07a3c9	0	Start	Unknown	0	0	0	0	0	0
60257147cf0ac3c1fb2c85e54156256d	0	Start	Unknown	0	0	0	0	0	0
d1eed94e346c686cd95d457b3e902ab9	0	Start	Unknown	0	0	0	0	0	0
ee886c130d0c426c4ccf134adc606675	0	Start	Unknown	0	0	0	0	0	0
fa5b0c1cf7ad2698e75521cb6aecee51	0	Start	Unknown	0	0	0	0	0	0
43bab4785e2b6c205a1ad84304f975f8	0	Start	Unknown	0	0	0	0	0	0
bc1da676197eba6c240343da8ae26ab0	0	Start	Unknown	0	0	0	0	0	0
3229a6ad6efc4dbf38cc7ba34ab3a33c	0	Start	Unknown	0	0	0	0	0	0
be14c51481ed5436959a07df02fdadeb	0	Start	Unknown	0	0	0	0	0	0
001c78df2b8696a344189acd6fe1f19d	0	Start	Unknown	0	0	0	0	0	0
801cfe59e40f9fde3399fffa162c2515	0	Start	Unknown	0	0	0	0	0	0
6bbc987b404d809451825d37715bff19	0	Start	Unknown	0	0	0	0	0	0
2e61b889e8641fc568f5fbd54aede26e	0	Start	Unknown	0	0	0	0	0	0
3050475d767524cabc6a6d8895612f5d	0	Start	Unknown	0	0	0	0	0	0
45e20207b6e6e9773f9aa666aec03343	0	Start	Unknown	0	0	0	0	0	0
411298d65ef5ce04b5440f31ba2d8839	0	Start	Unknown	0	0	0	0	0	0
971ff34374fa50db6fa35ea863259651	0	Start	Unknown	0	0	0	0	0	0
23e7fc2f0d3f05e35a87bb2a222302b4	0	Start	Unknown	0	0	0	0	0	0
d7b66736746de20537be43bafad507b4	0	Start	Unknown	0	0	0	0	0	0
eaa30eab631fb6bca204c410a70da8b9	0	Start	Unknown	0	0	0	0	0	0
863ba10680e6d1be02aa40e8f35d00b3	0	Start	Unknown	0	0	0	0	0	0
9188db125f72f57c083510080750a71f	0	Start	Unknown	0	0	0	0	0	0
b4b9fb5669b70d4f28bdb99900f4ea79	0	Start	Unknown	0	0	0	0	0	0
aa3bd5acb44adb6730b809449c58294d	0	Start	Unknown	0	0	0	0	0	0
a334c2a4baab98254d165fb2d69b292a	0	Start	Unknown	0	0	0	0	0	0
a7d7f53708186ec65bd563ac2f6e8bb7	0	Start	Unknown	0	0	0	0	0	0
ccff8cb3d8559fb72f2e60c92090d907	0	Start	Unknown	0	0	0	0	0	0
6ee56ecffddd6c45e50039361332bb03	0	Start	Unknown	0	0	0	0	0	0
62248362975399425ad8547eac505c24	0	Start	Unknown	0	0	0	0	0	0
7628b24edc1c0e155bebd4982e502af6	0	Start	Unknown	0	0	0	0	0	0
9138e64b7aff28f77ae0b7facdd32ce3	0	Start	Unknown	0	0	0	0	0	0
093ecdf14dbdaebd25675542fd3983f3	0	Start	Unknown	0	0	0	0	0	0
533030edcb2a91420de5318dda3c76e4	0	Start	Unknown	0	0	0	0	0	0
a519406c34de67965e05bce7f08eaa8e	0	Start	Unknown	0	0	0	0	0	0
a109c4508eb0144a34fe7d40ee533224	0	Start	Unknown	0	0	0	0	0	0
333bfc0ed49a6ba3915b2b1696ef7f7e	0	Start	Unknown	0	0	0	0	0	0
1599430b2638147fd52e937892df5d92	0	Start	Unknown	0	0	0	0	0	0
71c876b2f46a8541162069dd22b8a397	0	Start	Unknown	0	0	0	0	0	0
18d3e5046895bdc3989084f454e4bf21	0	Start	Unknown	0	0	0	0	0	0
1a6dd3fa0c6f02756beefa5208737dfd	0	Start	Unknown	0	0	0	0	0	0
bb50f0e63e597533aac7e3aa025d6e6f	0	Start	Unknown	0	0	0	0	0	0
3508f44ac99515eafb470ac412ae6397	0	Start	Unknown	0	0	0	0	0	0
319496b2fab4e53861ce48060333c564	0	Start	Unknown	0	0	0	0	0	0
e6a11fb1982758de87778450c01b4d22	0	Start	Unknown	0	0	0	0	0	0
3d0f9ce5abe5b40a65aa4316d8cc5443	0	Start	Unknown	0	0	0	0	0	0
830be854ac31fb2d239c104f1bfe2da9	0	Start	Unknown	0	0	0	0	0	0
4b66e95290399a71bdf56e47fa1a84a4	0	Start	Unknown	0	0	0	0	0	0
8a6b23e19fabe4ac7360ef6b1e6b7bb2	0	Start	Unknown	0	0	0	0	0	0
793a802d9b30c21e6496e112cf7bcc7b	0	Start	Unknown	0	0	0	0	0	0
d718eacf3fd4fd40bf1c8974f8439319	0	Start	Unknown	0	0	0	0	0	0
45ea99e569f91afbe126ad64326a2312	0	Start	Unknown	0	0	0	0	0	0
60a864cdb0874cc73e2a83f888e52b29	0	Start	Unknown	0	0	0	0	0	0
768e23fe70b1061064c110a2e7b97d22	0	Start	Unknown	0	0	0	0	0	0
6bb55e3d9c04047aea2453ca2121b5df	0	Start	Unknown	0	0	0	0	0	0
9aa96e09cf9682f4025d53a94aaad0d9	0	Start	Unknown	0	0	0	0	0	0
f01b0953a491a7671c55a1879929834b	0	Start	Unknown	0	0	0	0	0	0
be9459dc68cfb2c0d62c903791da2ebe	0	Start	Unknown	0	0	0	0	0	0
c388cd4337867ebdd97f25b5b4035578	0	Start	Unknown	0	0	0	0	0	0
5d38eda86f4a7c28c15f1af42c7fa436	0	Start	Unknown	0	0	0	0	0	0
4d487d3b4cd2d67a6a5c2e96b9052174	0	Start	Unknown	0	0	0	0	0	0
0a62a760bd1b6588a1a9bf83af2fdf02	0	Start	Unknown	0	0	0	0	0	0
dfd6b42a306bb942bbf62e8db3fed188	0	Start	Unknown	0	0	0	0	0	0
a8548bd84081446df9656137f08ee4f0	0	Start	Unknown	0	0	0	0	0	0
52fd52d42d15d1fdea39e1bfcccb6277	0	Start	Unknown	0	0	0	0	0	0
4f7f02132d70b42cd45bc7c7dd80d06d	0	Start	Unknown	0	0	0	0	0	0
efe9d3530e221eefb6eccb7c4d983574	0	Start	Unknown	0	0	0	0	0	0
ef216f1ebe69f220f1fd1e8b5af5c160	0	Start	Unknown	0	0	0	0	0	0
9c80698a58bc49bb6055d314d429f6e2	0	Start	Unknown	0	0	0	0	0	0
74090d2bd16a47f9e168322f4bf86ca2	0	Start	Unknown	0	0	0	0	0	0
ddd7a72af5cb4f546d96b6afbaaceebf	0	Start	Unknown	0	0	0	0	0	0
9a571a2d81c2f95dfc58ba38cdb7269c	0	Start	Unknown	0	0	0	0	0	0
cb1cb2e9c179cab6527d722b6edf6abe	0	Start	Unknown	0	0	0	0	0	0
b8f2dbdcb04f0da61eb8bd0731d31b73	0	Start	Unknown	0	0	0	0	0	0
13c4f4df0e6177e4c27832d0e71aa88a	0	Start	Unknown	0	0	0	0	0	0
c8778bf84418367c74ca0844a458fbcc	0	Start	Unknown	0	0	0	0	0	0
865c728fa44eda410b7253f14477d0e7	0	Start	Unknown	0	0	0	0	0	0
8b405573c94cfaa8e3b5421bf833c839	0	Start	Unknown	0	0	0	0	0	0
80f6c73b0cde9010e19a76ac600f7fd5	0	Start	Unknown	0	0	0	0	0	0
469389653e9ccf24ebe30644b19ba037	0	Start	Unknown	0	0	0	0	0	0
b1ff3fd3c001b475135cc72035a1a340	0	Start	Unknown	0	0	0	0	0	0
7dd201fc01fe168db5ef63e0a9e1754c	0	Start	Unknown	0	0	0	0	0	0
30fdf0251490ccac6e506644a61ed4aa	0	Start	Unknown	0	0	0	0	0	0
e261232e535c23ab5e737db674f1f96e	0	Start	Unknown	0	0	0	0	0	0
5c3b8121c71cd33c01ad9868f4d59b67	0	Start	Unknown	0	0	0	0	0	0
a047d0e1d49f9bc95346b5e70bc135c1	0	Start	Unknown	0	0	0	0	0	0
d340d57c8e9e0112c14746c7ccca8c22	0	Start	Unknown	0	0	0	0	0	0
555dd0f8da1df746242756305d0f0fba	0	Start	Unknown	0	0	0	0	0	0
b9238b80cfc9391065aaea0025b51e28	0	Start	Unknown	0	0	0	0	0	0
2a86bbe07f80d92fc582cc31020defa0	0	Start	Unknown	0	0	0	0	0	0
0def7a1e80ef3425ea170a77aefecbb5	0	Start	Unknown	0	0	0	0	0	0
87c3519d4c753b659ecbe8e5acf6c6e0	0	Start	Unknown	0	0	0	0	0	0
adc296fd7598e5ccbe1ec8d446cc5278	0	Start	Unknown	0	0	0	0	0	0
4012ac3d7ce7c6e8431c0da3726620e1	0	Start	Unknown	0	0	0	0	0	0
edc54e87fb4b8a21d3e7c025384c2834	0	Start	Unknown	0	0	0	0	0	0
e5fbcc944745268b72233e16ec723b07	0	Start	Unknown	0	0	0	0	0	0
bcecd4bca10ed7d567c667fb1ed71bd5	0	Start	Unknown	0	0	0	0	0	0
d0b7d1ac4304fe4ce72234ce58af4f73	0	Start	Unknown	0	0	0	0	0	0
3641a8931ca1273deb83b7580b71aa8b	0	Start	Unknown	0	0	0	0	0	0
a13366dfd1ccfed74a671f9d02c055d4	0	Start	Unknown	0	0	0	0	0	0
b7141564ff6d4da97b6f843169680cf0	0	Start	Unknown	0	0	0	0	0	0
52cfa60c7213f63311c3e1be5d7a8268	0	Start	Unknown	0	0	0	0	0	0
e9fd3c5b91068beead42d6bed16005e7	0	Start	Unknown	0	0	0	0	0	0
e2451310c38766b48b323f30cf1dc6d7	0	Start	Unknown	0	0	0	0	0	0
