round_id	round	phase	phase_duration_microseconds	phase_metrics	ProfileEvents
09776b661da0618dd4a2b9f10bfe989a	0	pending_deletes	1	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}	{}
09776b661da0618dd4a2b9f10bfe989a	0	ref_object_cleanup	2321	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1614,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':18855,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':2219,'ReadBufferFromS3InitMicroseconds':1109,'ReadBufferFromS3Microseconds':1117,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1614,'S3ReadRequestsCount':8}
09776b661da0618dd4a2b9f10bfe989a	0	round_commit	3433	{'generation':94,'generations_referenced':2,'generations_visited':1,'pruned_through':91,'round':94}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':2,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':3,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3DeleteObjects':2,'DiskS3WriteMicroseconds':1256,'DiskS3WriteRequestAttempts':2,'DiskS3WriteRequestsCount':2,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'S3WriteMicroseconds':1256,'S3WriteRequestAttempts':2,'S3WriteRequestsCount':2,'WriteBufferFromS3Bytes':143}
0a64e309efc78301efe6696329612933	0	namespace_cleanup	26630	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':412,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':873,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':625,'ReadBufferFromS3Microseconds':631,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':873,'S3ReadRequestsCount':4}
0af5a4b2b6bf8998a1c37d73e1801296	0	manifest_deletes	2	{'attempted':0,'deleted':0,'suppressed':0}	{}
0af5a4b2b6bf8998a1c37d73e1801296	0	namespace_cleanup	20651	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':217,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1102,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':740,'ReadBufferFromS3Microseconds':745,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1102,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
0af5a4b2b6bf8998a1c37d73e1801296	0	orphan_sweep	1	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':117,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':117,'suppressed':0}	{}
0af5a4b2b6bf8998a1c37d73e1801296	0	pending_deletes	2	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}	{}
0af5a4b2b6bf8998a1c37d73e1801296	0	ref_object_cleanup	1532	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1034,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':18132,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':1496,'ReadBufferFromS3InitMicroseconds':744,'ReadBufferFromS3Microseconds':749,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1034,'S3ReadRequestsCount':8}
0af5a4b2b6bf8998a1c37d73e1801296	0	round_commit	13453	{'generation':64,'generations_referenced':2,'generations_visited':1,'pruned_through':61,'round':64}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':3,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':4,'DiskConnectionsPreserved':3,'DiskConnectionsReused':3,'DiskS3DeleteObjects':3,'DiskS3WriteMicroseconds':1718,'DiskS3WriteRequestAttempts':3,'DiskS3WriteRequestsCount':3,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'S3WriteMicroseconds':1718,'S3WriteRequestAttempts':3,'S3WriteRequestsCount':3,'WriteBufferFromS3Bytes':141}
0c2bc395c95213cd3a4e7df03c8c1f2d	0	namespace_cleanup	17818	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':167,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1027,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':742,'ReadBufferFromS3Microseconds':748,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1027,'S3ReadRequestsCount':4}
0cf7f8b0cc549696db077991c4ac676b	0	namespace_cleanup	30695	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':412,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1150,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':754,'ReadBufferFromS3Microseconds':763,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1150,'S3ReadRequestsCount':4}
0da48357cf14645401d82aa2c906bae8	0	manifest_deletes	33451	{'attempted':63,'deleted':63,'suppressed':0}	{'CASManifestDelete':63,'ContextLock':126,'DiskConnectionsPreserved':63,'DiskConnectionsReused':63,'DiskS3DeleteObjects':63,'DiskS3WriteMicroseconds':28925,'DiskS3WriteRequestAttempts':63,'DiskS3WriteRequestsCount':63,'MemoryAllocatedWithoutCheck':126,'MemoryAllocatedWithoutCheckBytes':137088,'S3WriteMicroseconds':28925,'S3WriteRequestAttempts':63,'S3WriteRequestsCount':63}
0da48357cf14645401d82aa2c906bae8	0	namespace_cleanup	39249	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':425,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1676,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061627,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':5,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':511,'ReadBufferFromS3InitMicroseconds':1141,'ReadBufferFromS3Microseconds':1155,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1676,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
0da48357cf14645401d82aa2c906bae8	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':242,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':242,'suppressed':0}	{}
0da48357cf14645401d82aa2c906bae8	0	pending_deletes	2	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}	{}
0da48357cf14645401d82aa2c906bae8	0	ref_object_cleanup	405694	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASGCGet':258,'CASOtherGet':258,'CASRefCleanupObjectsDeleted':258,'CASRootDelete':258,'CASRootGet':4,'CASRootHead':258,'ContextLock':2338,'DiskConnectionsCreated':11,'DiskConnectionsElapsedMicroseconds':750,'DiskConnectionsExpired':17,'DiskConnectionsPreserved':1539,'DiskConnectionsReused':1545,'DiskS3DeleteObjects':258,'DiskS3GetObject':520,'DiskS3HeadObject':778,'DiskS3ReadMicroseconds':202867,'DiskS3ReadRequestsCount':1298,'DiskS3WriteMicroseconds':115627,'DiskS3WriteRequestAttempts':258,'DiskS3WriteRequestsCount':258,'IOBufferAllocBytes':2283366,'IOBufferAllocs':520,'MemoryAllocatedWithoutCheck':3100,'MemoryAllocatedWithoutCheckBytes':3372800,'ReadBufferFromS3Bytes':120686,'ReadBufferFromS3InitMicroseconds':117964,'ReadBufferFromS3Microseconds':118741,'S3GetObject':520,'S3HeadObject':778,'S3ReadMicroseconds':202867,'S3ReadRequestsCount':1298,'S3WriteMicroseconds':115627,'S3WriteRequestAttempts':258,'S3WriteRequestsCount':258}
0da48357cf14645401d82aa2c906bae8	0	round_commit	3856	{'generation':102,'generations_referenced':2,'generations_visited':1,'pruned_through':99,'round':102}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':2,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':3,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3DeleteObjects':2,'DiskS3WriteMicroseconds':1439,'DiskS3WriteRequestAttempts':2,'DiskS3WriteRequestsCount':2,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'S3WriteMicroseconds':1439,'S3WriteRequestAttempts':2,'S3WriteRequestsCount':2,'WriteBufferFromS3Bytes':145}
0dd7964410b09e42e7cc5b005b0cbe2d	0	manifest_deletes	0	{'attempted':0,'deleted':0,'suppressed':0}	{}
0dd7964410b09e42e7cc5b005b0cbe2d	0	namespace_cleanup	27382	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':258,'janitor_pages':1,'leaked':0}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCGet':2,'CASOtherGet':1,'CASRootList':1,'ContextLock':13,'DiskConnectionsPreserved':6,'DiskConnectionsReused':6,'DiskS3GetObject':3,'DiskS3HeadObject':3,'DiskS3ReadMicroseconds':1432,'DiskS3ReadRequestsCount':6,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1061623,'IOBufferAllocs':4,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'LogTrace':3,'MemoryAllocatedWithoutCheck':12,'MemoryAllocatedWithoutCheckBytes':13056,'ReadBufferFromS3Bytes':507,'ReadBufferFromS3InitMicroseconds':945,'ReadBufferFromS3Microseconds':953,'S3GetObject':3,'S3HeadObject':3,'S3ReadMicroseconds':1432,'S3ReadRequestsCount':6,'WriteBufferFromS3Bytes':53}
0dd7964410b09e42e7cc5b005b0cbe2d	0	orphan_sweep	2	{'cursor_advanced':0,'deleted':0,'list_budget_keys':1000,'listed':134,'retained_hold':0,'retained_no_coverage':0,'retained_tail_removal':0,'retained_unconsumed_seal':0,'skipped':134,'suppressed':0}	{}
0dd7964410b09e42e7cc5b005b0cbe2d	0	pending_deletes	1	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}	{}
0dd7964410b09e42e7cc5b005b0cbe2d	0	ref_object_cleanup	1889	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}	{'CASRootGet':4,'ContextLock':16,'DiskConnectionsPreserved':8,'DiskConnectionsReused':8,'DiskS3GetObject':4,'DiskS3HeadObject':4,'DiskS3ReadMicroseconds':1292,'DiskS3ReadRequestsCount':8,'IOBufferAllocBytes':18132,'IOBufferAllocs':4,'MemoryAllocatedWithoutCheck':16,'MemoryAllocatedWithoutCheckBytes':17408,'ReadBufferFromS3Bytes':1496,'ReadBufferFromS3InitMicroseconds':891,'ReadBufferFromS3Microseconds':898,'S3GetObject':4,'S3HeadObject':4,'S3ReadMicroseconds':1292,'S3ReadRequestsCount':8}
0dd7964410b09e42e7cc5b005b0cbe2d	0	round_commit	3214	{'generation':68,'generations_referenced':2,'generations_visited':1,'pruned_through':65,'round':68}	{'CASConditionalWriteAttempts':1,'CASConditionalWriteCommitted':1,'CASGCCompareSwap':1,'CASGCDelete':2,'CASGCEnumerationPages':1,'CASGCList':1,'ContextLock':3,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3DeleteObjects':2,'DiskS3WriteMicroseconds':1143,'DiskS3WriteRequestAttempts':2,'DiskS3WriteRequestsCount':2,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':2,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'S3WriteMicroseconds':1143,'S3WriteRequestAttempts':2,'S3WriteRequestsCount':2,'WriteBufferFromS3Bytes':141}
0ebc43b3e8d3369760bef855268efc9a	0	namespace_cleanup	17749	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':167,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1094,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':4,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':741,'ReadBufferFromS3Microseconds':748,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1094,'S3ReadRequestsCount':4}
0eeff0b40f0fe6bf01d710c8324f7214	0	namespace_cleanup	20175	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':167,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1178,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':876,'ReadBufferFromS3Microseconds':883,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1178,'S3ReadRequestsCount':4}
13a546f4a0a977514317031258c313cb	0	namespace_cleanup	19265	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':179,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1108,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':3,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':741,'ReadBufferFromS3Microseconds':747,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1108,'S3ReadRequestsCount':4}
1522d93b54faadf5a2757c52b005a154	0	namespace_cleanup	65440	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':412,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsExpired':1,'DiskConnectionsPreserved':3,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3053,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':7,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':6528,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':1943,'ReadBufferFromS3Microseconds':1960,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3053,'S3ReadRequestsCount':4}
15746558ee640f589c4b5290c96c993a	0	namespace_cleanup	15024	{'evidence_rows':0,'janitor_deleted':0,'janitor_keys':167,'janitor_pages':1,'leaked':0}	{'CASGCGet':1,'CASOtherGet':1,'CASRootList':1,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':687,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8684,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':366,'ReadBufferFromS3InitMicroseconds':466,'ReadBufferFromS3Microseconds':469,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':687,'S3ReadRequestsCount':4}
