B037-011	architecture/design-history	`INV_RECONCILE_SAFE_BRIEF` is not a valid gate because its proposed state formula rejects the legitimate transient state where a creator fence is terminal before `_ckpt` creation.
B037-021	architecture/design-history	The retired `_sab_fix_ckptwitness` and `_witness_corruptgap` obligations are unconstructible because `_ckpt.committed_through`, rather than `_ckpt.checkpoint` or a higher `LIST` witness, is now the exact bound and every missing key at or below it creates a hold.
B037-073	architecture/design-history	Gate 0 is only an availability filter and authorizes nothing; safety belongs to gate 1, so modeling gate 0 would create a false impression of two independent safety sources.
B037-128	architecture/design-history	The original epoch-based reclamation GC with a global epoch and per-writer pins was superseded by the incarnation-token design because no epoch machinery exists in the shipped code.
B037-129	architecture/design-history	Per-incarnation body keys were rejected because they reintroduce incarnation into keys and manifests, require a 404-then-`LIST` read path, and break pure-content manifests.
B037-130	architecture/design-history	A meta-absence-means-clean tombstone variant was rejected because clearing a condemned marker in place is unsafe under the add-only freshness-meta proof and no such code landed.
B037-131	architecture/design-history	The per-candidate minimum-active-build watermark mechanism was replaced by precommit-first reachability; the surviving requirement is that build sequence numbers come from a monotone counter.
B038-071	architecture/design-history	The Merkle `treeId` tree layer was rejected because it added complexity without a correctness benefit; tree objects are manifest-internal.
B038-072	architecture/design-history	The EBR GC core was rejected because per-object epoch state did not scale; GC uses incarnation-token identity instead.
B038-073	architecture/design-history	Integer in-degree refcounting was rejected because non-atomic folding under concurrent leaders could undercount; the source-edge set replaced it.
B039-042	architecture/design-history	V1 rejects a generic folder-view API in `IMetadataStorage` because it would broaden the disk API, increase fork conflicts, and still not express CAS-specific freshness rules.
B039-043	architecture/design-history	`Cas::Store` must not own part-folder cache policy because that would mix protocol, metadata filesystem semantics, and operational tuning.
B039-044	architecture/design-history	V1 rejects generic path-result caching because the workload is specifically a part/projection folder load window and arbitrary path invalidation would complicate mutable files.
B039-131	architecture/design-history	The architecture analysis does not recommend merging `CasPoolMeta` and `CasRootsRegistry` codecs because their create-once and mutable-CAS lifecycles differ.
B040-135	architecture/design-history	v2 rejects ClickHouse CompressedWriteBuffer for CAS bodies and chooses plain single-frame zstd so the protocol remains portable outside ClickHouse
B040-146	architecture/design-history	v2 rejects an all-protobuf design because unbounded GC data would lose bounded-memory streaming and ranged seek
B040-147	architecture/design-history	v2 rejects FlatBuffers and Cap'n Proto because CAS metadata is small and object-storage network latency dominates parsing, while the dependencies add no needed portability
B040-182	architecture/design-history	v3 rejects v2's framed protobuf design because it keeps the control plane behind bespoke tooling and adds integrity guards whose failures change no decision
B040-183	architecture/design-history	v3 rejects Avro and Parquet for cas_run because seek is dead in production, they add dependencies, and their container or row-group machinery does not fit two-hash marker records
B040-184	architecture/design-history	v3 rejects keeping per-block CRC and footer in cas_run because the seal checksum covers the whole file that all consumers actually read
B043-003	architecture/design-history	CAS mechanisms are rejected when they require Keeper for correctness, scale Keeper or S3 work with data volume, let a stuck writer stall pool-wide reclamation, can accelerate deletion past safety gates, or couple generic `ReplicatedMergeTree` surfaces to the CA disk implementation.
B043-022	architecture/design-history	Per-incarnation body keys such as `blobs/xx/<hash>.<incarnation>` were rejected because they recreate the generation-in-key race, force `404 → LIST`, and leak incarnation into pure-content manifest identity.
B045-052	architecture/design-history	The `CasNamespaceFileDiskProfile.SteadyStateFileOperationsTouchNoCatalogRefBlobOrManifestKey` test does not exercise the `listNamespaceFiles` arm; direct list-arm coverage is provided separately.
B046-017	architecture/design-history	SensitivityCheckOrderingComparisonDiscriminates is not a valid sensitivity check because EXPECT_FALSE(*body_index > *ckpt_index) duplicates the scenario and is weaker than test 1's EXPECT_LT(*body_index, *ckpt_index); the recorded mutation run is the meaningful evidence.
B047-008	architecture/design-history	The historical alternative of widening probe A was rejected; probe A is deleted outright rather than demoted or retained as a sampling mechanism.
B049-070	architecture/design-history	The ordinary `clickhouse-disks write` verb currently does not reach `blobUploadPool()` because plain files use `CaInlineWriteBuffer` and part-shaped autocommit writes are `NOT_IMPLEMENTED`; pool initialization there is defense-in-depth for other or future non-autocommit paths.
B051-100	architecture/design-history	The `StorageReplicatedMergeTree::checkAlterPartitionIsPossible` override that only delegates to the virtual base adds no behavior and should be deleted together with its header declaration.
AUDIT-M-023	architecture/design-history	A Merkle treeId tree layer (content-addressed trees/<T> objects forming a Merkle DAG of immutable folders, with tree hashes carrying child_gen inside the tree identity) was rejected: child_gen inside tree identity forced ancestor rebuilds whenever a blob's generation floor moved, the 404->LIST degraded read path for generation resolution added latency and complexity, and the generation-in-key model required durable per-hash floors, epochs, per-build pins, quiescence machinery, and Keeper as a required component. It was replaced by the incarnation-token design; the trees/ key prefix and ObjectKind::Tree were removed entirely (2026-07-03) -- ObjectKind now has only Blob.
AUDIT-M-024	architecture/design-history	An EBR (Epoch-Based Reclamation) GC core -- writers holding a pin epoch (an ephemeral Keeper node), GC advancing through safe_epoch/commit_epoch/birth_epoch and waiting for quiescence, with generations on blob keys (blobs/<H>/<g>) as the ABA guard -- was rejected because a stuck or wedged writer held down safe_epoch and stalled reclamation of all dropped parts across all writers, Keeper was required for correctness, and a long-running INSERT could delay GC for its entire duration. It was replaced by the incarnation-token design, where regular GC candidates are restricted to journal-known nodes so fresh uploads are structurally invisible and can never be candidates, and a wedged writer has no pin to hold down.
AUDIT-M-039	architecture/design-history	CasEvent::round was NOT removed despite the original stabilization spec calling it a dead always-0 field with 5 write sites; at HEAD it has 20 write sites, is copied into ContentAddressedLogElement::round, and is a live serialized system.content_addressed_log.round column, so deleting it would be a user-visible schema change.
