hostname	event_date	event_time	event_time_microseconds	event_type	disk_name	srid	gc_id	trigger	round	outcome	candidates_marked	objects_deleted	objects_absent	objects_replaced	objects_spared	manifests_deleted	entries_condemned	entries_graduated	entries_redeleted	fence_outs	anomalies	duration_ms	error	ProfileEvents	round_id	phase	phase_duration_us	phase_metrics
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.014975	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasConditionalWriteAttempts':1,'CasConditionalWriteCommitted':1,'CasGcPut':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':520}	1b8cdc5ed012f05522d2e51ca52678ce	fold_seal_write	754	{'ns_cleanup_items':0,'seal_bytes':520,'seal_namespaces':2,'seal_runs':1}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.015057	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1b8cdc5ed012f05522d2e51ca52678ce	pending_deletes	1	{'absent':0,'deleted':0,'graduated':0,'outcome_logs_written':0,'redeleted':0,'replaced':0,'spared':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.015060	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1b8cdc5ed012f05522d2e51ca52678ce	meta_pool_wait	1	{'jobs_completed':0,'jobs_completed_on_entry':0,'jobs_scheduled':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.016103	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasConditionalWriteAttempts':1,'CasConditionalWriteCommitted':1,'CasGcCas':1,'ContextLock':1,'IOBufferAllocBytes':1048639,'IOBufferAllocs':1,'LocalThreadPoolJobs':1,'LogTrace':3,'WriteBufferFromS3Bytes':136}	1b8cdc5ed012f05522d2e51ca52678ce	round_commit	1036	{'generation':1,'generations_referenced':1,'generations_visited':0,'pruned_through':0,'round':1}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.016107	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1b8cdc5ed012f05522d2e51ca52678ce	handoff_reclaim	1	{'generations_reclaimed':0,'objects_reclaimed':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.259931	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasManifestDelete':234,'ContextLock':468,'DiskConnectionsPreserved':234,'DiskConnectionsReused':234,'DiskS3DeleteObjects':234,'DiskS3WriteMicroseconds':213857,'DiskS3WriteRequestAttempts':234,'DiskS3WriteRequestsCount':234,'MemoryAllocatedWithoutCheck':468,'MemoryAllocatedWithoutCheckBytes':509184,'S3WriteMicroseconds':213857,'S3WriteRequestAttempts':234,'S3WriteRequestsCount':234}	1b8cdc5ed012f05522d2e51ca52678ce	manifest_deletes	243811	{'attempted':234,'deleted':234}
2afe19975e46	2026-07-26	2026-07-26 21:27:19	2026-07-26 21:27:19.259937	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1b8cdc5ed012f05522d2e51ca52678ce	namespace_cleanup	1	{'items':0,'items_completed':0,'items_pending':0,'suppressed':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:20	2026-07-26 21:27:20.105790	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasRefCleanupObjectsDeleted':515,'CasRootDelete':515,'CasRootHead':515,'ContextLock':515,'DiskConnectionsCreated':4,'DiskConnectionsElapsedMicroseconds':303,'DiskConnectionsExpired':13,'DiskConnectionsPreserved':1017,'DiskConnectionsReused':1026,'DiskS3DeleteObjects':515,'DiskS3HeadObject':515,'DiskS3ReadMicroseconds':175791,'DiskS3ReadRequestsCount':515,'DiskS3WriteMicroseconds':531646,'DiskS3WriteRequestAttempts':515,'DiskS3WriteRequestsCount':515,'MemoryAllocatedWithoutCheck':2042,'MemoryAllocatedWithoutCheckBytes':2221696,'S3HeadObject':515,'S3ReadMicroseconds':175791,'S3ReadRequestsCount':515,'S3WriteMicroseconds':531646,'S3WriteRequestAttempts':515,'S3WriteRequestsCount':515}	1b8cdc5ed012f05522d2e51ca52678ce	ref_object_cleanup	845831	{'namespaces_planned':2,'suppressed':0,'trim_enabled':1}
2afe19975e46	2026-07-26	2026-07-26 21:27:27	2026-07-26 21:27:27.476912	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'AsyncLoggingFileLogTotalMessages':2000,'AsyncLoggingTextLogTotalMessages':2000,'CasConditionalWriteAttempts':1,'CasConditionalWriteCommitted':1,'CasGcCas':1,'CasGcEnumerationPages':8,'CasGcGet':3004,'CasManifestList':1,'CasRootGet':2803,'CasRootList':7,'ContextLock':15229,'ContextLockWaitMicroseconds':165,'DiskConnectionsCreated':16,'DiskConnectionsElapsedMicroseconds':1515,'DiskConnectionsExpired':124,'DiskConnectionsPreserved':9492,'DiskConnectionsReused':9598,'DiskS3GetObject':3807,'DiskS3HeadObject':5807,'DiskS3ReadMicroseconds':3817043,'DiskS3ReadRequestsCount':9614,'DiskS3ReadRequestsErrors':2000,'GlobalThreadPoolJobs':8,'IOBufferAllocBytes':17697332,'IOBufferAllocs':3808,'LocalThreadPoolExpansions':8,'LocalThreadPoolJobs':14,'LocalThreadPoolShrinks':8,'LocalThreadPoolThreadCreationMicroseconds':32,'LogDebug':2000,'LogTrace':3,'LoggerElapsedNanoseconds':17166479,'MemoryAllocatedWithoutCheck':19016,'MemoryAllocatedWithoutCheckBytes':20689408,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':815380,'ReadBufferFromS3InitMicroseconds':2265925,'ReadBufferFromS3Microseconds':2281042,'S3GetObject':3807,'S3HeadObject':5807,'S3ReadMicroseconds':3817043,'S3ReadRequestsCount':9614,'S3ReadRequestsErrors':2000,'WriteBufferFromS3Bytes':268}	1b8cdc5ed012f05522d2e51ca52678ce	orphan_sweep	7371084	{'cursor_advanced':1,'list_budget_keys':1000}
2afe19975e46	2026-07-26	2026-07-26 21:27:27	2026-07-26 21:27:27.477164	Finish	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	1	Success	0	0	0	0	0	234	0	0	0	0	0	10972		{'AsyncLoggingFileLogTotalMessages':2006,'AsyncLoggingTextLogTotalMessages':2006,'CasConditionalWriteAttempts':6,'CasConditionalWriteCommitted':6,'CasGcCas':4,'CasGcEnumerationPages':10,'CasGcGet':3012,'CasGcList':1,'CasGcPut':2,'CasManifestDelete':234,'CasManifestGet':765,'CasManifestHead':765,'CasManifestList':1,'CasRefCleanupObjectsDeleted':515,'CasRefEmittedEdges':765,'CasRefGlobalListPages':1,'CasRefLogBodyGets':896,'CasRefManifestBodyFoldGets':765,'CasRootDelete':515,'CasRootGet':3699,'CasRootHead':515,'CasRootList':9,'ContextLock':27444,'ContextLockWaitMicroseconds':165,'DiskConnectionsCreated':26,'DiskConnectionsElapsedMicroseconds':2210,'DiskConnectionsExpired':179,'DiskConnectionsPreserved':14798,'DiskConnectionsReused':14949,'DiskS3DeleteObjects':749,'DiskS3GetObject':5470,'DiskS3HeadObject':8756,'DiskS3ReadMicroseconds':5595209,'DiskS3ReadRequestsCount':14226,'DiskS3ReadRequestsErrors':2006,'DiskS3WriteMicroseconds':745503,'DiskS3WriteRequestAttempts':749,'DiskS3WriteRequestsCount':749,'GlobalThreadPoolJobs':11,'IOBufferAllocBytes':34617639,'IOBufferAllocs':5477,'LocalThreadPoolExpansions':11,'LocalThreadPoolJobs':22,'LocalThreadPoolShrinks':11,'LocalThreadPoolThreadCreationMicroseconds':42,'LogDebug':2006,'LogTrace':18,'LoggerElapsedNanoseconds':17207019,'MemoryAllocatedWithoutCheck':29654,'MemoryAllocatedWithoutCheckBytes':36576188,'QueryProfilerRuns':1,'ReadBufferFromS3Bytes':5573964,'ReadBufferFromS3InitMicroseconds':3215318,'ReadBufferFromS3Microseconds':3236872,'S3GetObject':5470,'S3HeadObject':8756,'S3ReadMicroseconds':5595209,'S3ReadRequestsCount':14226,'S3ReadRequestsErrors':2006,'S3WriteMicroseconds':745503,'S3WriteRequestAttempts':749,'S3WriteRequestsCount':749,'WriteBufferFromS3Bytes':166922}	1b8cdc5ed012f05522d2e51ca52678ce		0	{}
2afe19975e46	2026-07-26	2026-07-26 21:27:37	2026-07-26 21:27:37.477242	Start	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	41da9961d3e433ebcfce41a952b6044f		0	{}
2afe19975e46	2026-07-26	2026-07-26 21:27:37	2026-07-26 21:27:37.780299	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasConditionalWriteAttempts':1,'CasConditionalWriteCommitted':1,'CasGcCas':1,'CasGcGet':1,'ContextLock':5,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':1088,'DiskS3ReadRequestsCount':2,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':1053066,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolThreadCreationMicroseconds':4,'LogTrace':3,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':268,'ReadBufferFromS3InitMicroseconds':735,'ReadBufferFromS3Microseconds':745,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':1088,'S3ReadRequestsCount':2,'WriteBufferFromS3Bytes':268}	41da9961d3e433ebcfce41a952b6044f	lease	303012	{'acquired':1,'steal_allowed':1}
2afe19975e46	2026-07-26	2026-07-26 21:27:37	2026-07-26 21:27:37.814090	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'CasGcList':1,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':6719,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':1,'IOBufferAllocBytes':8690,'IOBufferAllocs':2,'LocalThreadPoolExpansions':1,'LocalThreadPoolJobs':1,'LocalThreadPoolShrinks':1,'LocalThreadPoolThreadCreationMicroseconds':15,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':372,'ReadBufferFromS3InitMicroseconds':3834,'ReadBufferFromS3Microseconds':3871,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':6719,'S3ReadRequestsCount':4}	41da9961d3e433ebcfce41a952b6044f	heartbeat_floor	24010	{'already_fenced':0,'fenced_now':0,'live':2,'terminated':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:41	2026-07-26 21:27:41.679788	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcEnumerationPages':9,'CasGcGet':2,'CasRootList':9,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':5097,'DiskS3ReadRequestsCount':4,'GlobalThreadPoolJobs':9,'IOBufferAllocBytes':9358,'IOBufferAllocs':2,'LocalThreadPoolExpansions':9,'LocalThreadPoolJobs':24,'LocalThreadPoolShrinks':9,'LocalThreadPoolThreadCreationMicroseconds':490,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':1040,'ReadBufferFromS3InitMicroseconds':3850,'ReadBufferFromS3Microseconds':3868,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':5097,'S3ReadRequestsCount':4}	41da9961d3e433ebcfce41a952b6044f	defer_decision	3865664	{'changed_shards':2,'deferred':0,'fold_seal_reads':2,'graduation_due':0,'namespaces_seen':2,'ref_log_keys_listed':8645,'rounds_deferred_before':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:41	2026-07-26 21:27:41.680840	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':1,'ContextLock':4,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3GetObject':1,'DiskS3HeadObject':1,'DiskS3ReadMicroseconds':796,'DiskS3ReadRequestsCount':2,'IOBufferAllocBytes':4679,'IOBufferAllocs':1,'MemoryAllocatedWithoutCheck':4,'MemoryAllocatedWithoutCheckBytes':4352,'ReadBufferFromS3Bytes':520,'ReadBufferFromS3InitMicroseconds':484,'ReadBufferFromS3Microseconds':487,'S3GetObject':1,'S3HeadObject':1,'S3ReadMicroseconds':796,'S3ReadRequestsCount':2}	41da9961d3e433ebcfce41a952b6044f	parent_seal_read	1040	{'parent_runs':1}
2afe19975e46	2026-07-26	2026-07-26 21:27:45	2026-07-26 21:27:45.441968	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'AsyncLoggingErrorFileLogTotalMessages':2,'AsyncLoggingFileLogTotalMessages':2,'AsyncLoggingTextLogTotalMessages':2,'CasGcEnumerationPages':10,'CasGcProbeAHolePresent':2,'CasGcRefScanDisagreements':2,'CasRefGlobalListPages':10,'CasRootHead':2,'CasRootList':10,'ContextLock':2,'DiskConnectionsPreserved':2,'DiskConnectionsReused':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':703,'DiskS3ReadRequestsCount':2,'GlobalThreadPoolJobs':10,'LocalThreadPoolExpansions':10,'LocalThreadPoolJobs':27,'LocalThreadPoolShrinks':10,'LocalThreadPoolThreadCreationMicroseconds':35,'LogError':2,'LoggerElapsedNanoseconds':11850,'MemoryAllocatedWithoutCheck':6,'MemoryAllocatedWithoutCheckBytes':575456,'QueryProfilerRuns':1,'S3HeadObject':2,'S3ReadMicroseconds':703,'S3ReadRequestsCount':2}	41da9961d3e433ebcfce41a952b6044f	fold_ref_list	3761113	{'namespaces_seen':2,'probe_a_holes':2,'ref_folding_aborted':1,'ref_keys_listed':9376}
2afe19975e46	2026-07-26	2026-07-26 21:27:45	2026-07-26 21:27:45.443528	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1116,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':9358,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':1040,'ReadBufferFromS3InitMicroseconds':825,'ReadBufferFromS3Microseconds':832,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1116,'S3ReadRequestsCount':4}	41da9961d3e433ebcfce41a952b6044f	fold_seal_read	1547	{'ns_cleanup_items':0,'parent_cursors':2,'parent_runs':1,'redundant_reads':1,'seal_reads':2}
2afe19975e46	2026-07-26	2026-07-26 21:27:45	2026-07-26 21:27:45.443536	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	41da9961d3e433ebcfce41a952b6044f	fold_ref_intake	3	{'dead_precommits_skipped':0,'deltas_emitted':0,'logs_applied':0,'logs_intended':0,'namespace_removals':0,'ref_folding_aborted':1,'tables_changed':0,'tables_clamped':0,'tables_scanned':2,'txns_opened':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:45	2026-07-26 21:27:45.443550	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	41da9961d3e433ebcfce41a952b6044f	fold_ns_cleanup_scan	1	{'items_added':0,'items_carried':0,'items_completed_now':0,'items_final':0,'items_scanned':0}
2afe19975e46	2026-07-26	2026-07-26 21:27:45	2026-07-26 21:27:45.443561	Phase	ca	ca_soak_ch1	9bf79426d130714470a5b2234a94d187	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'AsyncLoggingErrorFileLogTotalMessages':1,'AsyncLoggingFileLogTotalMessages':1,'AsyncLoggingTextLogTotalMessages':1,'CasGcClampSuppressedPasses':1,'LogWarning':1,'LoggerElapsedNanoseconds':4310}	41da9961d3e433ebcfce41a952b6044f	fold_reduce	6	{'condemned':0,'deltas_in':0,'graduated':0,'redelete_pending':0,'runs_written':1,'shards_pure_carry':1,'shards_reduced':0,'shards_total':1,'spared':0,'suppress_destructive':1,'txns_unapplied':0,'unmatched_removes':0}
